"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Population","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"County","Clark","WI","55019","=""55019""","34736","2019-2023","2022","Census","United States"
"County","Columbia","WI","55021","=""55021""","58322","2019-2023","2022","Census","United States"
"County","Crawford","WI","55023","=""55023""","16064","2019-2023","2022","Census","United States"
"County","Dane","WI","55025","=""55025""","564777","2019-2023","2022","Census","United States"
"County","Dodge","WI","55027","=""55027""","88818","2019-2023","2022","Census","United States"
"County","Door","WI","55029","=""55029""","30279","2019-2023","2022","Census","United States"
"County","Douglas","WI","55031","=""55031""","44197","2019-2023","2022","Census","United States"
"County","Dunn","WI","55033","=""55033""","45349","2019-2023","2022","Census","United States"
"County","Eau Claire","WI","55035","=""55035""","106328","2019-2023","2022","Census","United States"
"County","Florence","WI","55037","=""55037""","4617","2019-2023","2022","Census","United States"
"County","Fond du Lac","WI","55039","=""55039""","104053","2019-2023","2022","Census","United States"
"County","Forest","WI","55041","=""55041""","9261","2019-2023","2022","Census","United States"
"County","Grant","WI","55043","=""55043""","51678","2019-2023","2022","Census","United States"
"County","Green","WI","55045","=""55045""","37036","2019-2023","2022","Census","United States"
"County","Green Lake","WI","55047","=""55047""","19165","2019-2023","2022","Census","United States"
"County","Iowa","WI","55049","=""55049""","23832","2019-2023","2022","Census","United States"
"County","Iron","WI","55051","=""55051""","6164","2019-2023","2022","Census","United States"
"County","Jackson","WI","55053","=""55053""","20971","2019-2023","2022","Census","United States"
"County","Jefferson","WI","55055","=""55055""","85867","2019-2023","2022","Census","United States"
"County","Juneau","WI","55057","=""55057""","26695","2019-2023","2022","Census","United States"
"County","Kenosha","WI","55059","=""55059""","168413","2019-2023","2022","Census","United States"
"County","Kewaunee","WI","55061","=""55061""","20621","2019-2023","2022","Census","United States"
"County","La Crosse","WI","55063","=""55063""","120262","2019-2023","2022","Census","United States"
"County","Lafayette","WI","55065","=""55065""","16788","2019-2023","2022","Census","United States"
"County","Langlade","WI","55067","=""55067""","19473","2019-2023","2022","Census","United States"
"County","Lincoln","WI","55069","=""55069""","28403","2019-2023","2022","Census","United States"
"County","Manitowoc","WI","55071","=""55071""","81314","2019-2023","2022","Census","United States"
"County","Marathon","WI","55073","=""55073""","138067","2019-2023","2022","Census","United States"
"County","Marinette","WI","55075","=""55075""","41907","2019-2023","2022","Census","United States"
"County","Marquette","WI","55077","=""55077""","15706","2019-2023","2022","Census","United States"
"County","Menominee","WI","55078","=""55078""","4256","2019-2023","2022","Census","United States"
"County","Milwaukee","WI","55079","=""55079""","927656","2019-2023","2022","Census","United States"
"County","Monroe","WI","55081","=""55081""","46169","2019-2023","2022","Census","United States"
"County","Oconto","WI","55083","=""55083""","39329","2019-2023","2022","Census","United States"
"County","Oneida","WI","55085","=""55085""","38007","2019-2023","2022","Census","United States"
"County","Outagamie","WI","55087","=""55087""","191537","2019-2023","2022","Census","United States"
"County","Ozaukee","WI","55089","=""55089""","92345","2019-2023","2022","Census","United States"
"County","Pepin","WI","55091","=""55091""","7372","2019-2023","2022","Census","United States"
"County","Pierce","WI","55093","=""55093""","42351","2019-2023","2022","Census","United States"
"County","Polk","WI","55095","=""55095""","45327","2019-2023","2022","Census","United States"
"County","Portage","WI","55097","=""55097""","70375","2019-2023","2022","Census","United States"
"County","Price","WI","55099","=""55099""","14077","2019-2023","2022","Census","United States"
"County","Racine","WI","55101","=""55101""","196888","2019-2023","2022","Census","United States"
"County","Richland","WI","55103","=""55103""","17229","2019-2023","2022","Census","United States"
"County","Rock","WI","55105","=""55105""","163944","2019-2023","2022","Census","United States"
"County","Rusk","WI","55107","=""55107""","14146","2019-2023","2022","Census","United States"
"County","St. Croix","WI","55109","=""55109""","94819","2019-2023","2022","Census","United States"
"County","Sauk","WI","55111","=""55111""","65759","2019-2023","2022","Census","United States"
"County","Sawyer","WI","55113","=""55113""","18243","2019-2023","2022","Census","United States"
"County","Shawano","WI","55115","=""55115""","40927","2019-2023","2022","Census","United States"
"County","Sheboygan","WI","55117","=""55117""","117783","2019-2023","2022","Census","United States"
"County","Taylor","WI","55119","=""55119""","19972","2019-2023","2022","Census","United States"
"County","Trempealeau","WI","55121","=""55121""","30786","2019-2023","2022","Census","United States"
"County","Vernon","WI","55123","=""55123""","30915","2019-2023","2022","Census","United States"
"County","Vilas","WI","55125","=""55125""","23410","2019-2023","2022","Census","United States"
"County","Walworth","WI","55127","=""55127""","105447","2019-2023","2022","Census","United States"
"County","Washburn","WI","55129","=""55129""","16749","2019-2023","2022","Census","United States"
"County","Washington","WI","55131","=""55131""","137320","2019-2023","2022","Census","United States"
"County","Waukesha","WI","55133","=""55133""","409040","2019-2023","2022","Census","United States"
"County","Waupaca","WI","55135","=""55135""","51714","2019-2023","2022","Census","United States"
"County","Waushara","WI","55137","=""55137""","24752","2019-2023","2022","Census","United States"
"County","Winnebago","WI","55139","=""55139""","171357","2019-2023","2022","Census","United States"
"County","Wood","WI","55141","=""55141""","74039","2019-2023","2022","Census","United States"
"County","Albany","WY","56001","=""56001""","37713","2019-2023","2022","Census","United States"
"County","Big Horn","WY","56003","=""56003""","11737","2019-2023","2022","Census","United States"
"County","Campbell","WY","56005","=""56005""","47018","2019-2023","2022","Census","United States"
"County","Carbon","WY","56007","=""56007""","14549","2019-2023","2022","Census","United States"
"County","Converse","WY","56009","=""56009""","13759","2019-2023","2022","Census","United States"
"County","Crook","WY","56011","=""56011""","7339","2019-2023","2022","Census","United States"
"County","Fremont","WY","56013","=""56013""","39472","2019-2023","2022","Census","United States"
"County","Goshen","WY","56015","=""56015""","12587","2019-2023","2022","Census","United States"
"County","Hot Springs","WY","56017","=""56017""","4618","2019-2023","2022","Census","United States"
"County","Johnson","WY","56019","=""56019""","8602","2019-2023","2022","Census","United States"
"County","Laramie","WY","56021","=""56021""","100661","2019-2023","2022","Census","United States"
"County","Lincoln","WY","56023","=""56023""","20158","2019-2023","2022","Census","United States"
"County","Natrona","WY","56025","=""56025""","79735","2019-2023","2022","Census","United States"
"County","Niobrara","WY","56027","=""56027""","2415","2019-2023","2022","Census","United States"
"County","Park","WY","56029","=""56029""","30109","2019-2023","2022","Census","United States"
"County","Platte","WY","56031","=""56031""","8606","2019-2023","2022","Census","United States"
"County","Sheridan","WY","56033","=""56033""","31585","2019-2023","2022","Census","United States"
"County","Sublette","WY","56035","=""56035""","8806","2019-2023","2022","Census","United States"
"County","Sweetwater","WY","56037","=""56037""","41786","2019-2023","2022","Census","United States"
"County","Teton","WY","56039","=""56039""","23358","2019-2023","2022","Census","United States"
"County","Uinta","WY","56041","=""56041""","20605","2019-2023","2022","Census","United States"
"County","Washakie","WY","56043","=""56043""","7708","2019-2023","2022","Census","United States"
"County","Weston","WY","56045","=""56045""","6835","2019-2023","2022","Census","United States"
"County","Eastern","AS","60010","=""60010""","N/A","2019-2023","2022","Census","United States"
"County","Manu'a","AS","60020","=""60020""","N/A","2019-2023","2022","Census","United States"
"County","Rose Island","AS","60030","=""60030""","N/A","2019-2023","2022","Census","United States"
"County","Swains Island","AS","60040","=""60040""","N/A","2019-2023","2022","Census","United States"
"County","Western","AS","60050","=""60050""","N/A","2019-2023","2022","Census","United States"
"County","Guam","GU","66010","=""66010""","N/A","2019-2023","2022","Census","United States"
"County","Northern Islands","MP","69085","=""69085""","N/A","2019-2023","2022","Census","United States"
"County","Rota","MP","69100","=""69100""","N/A","2019-2023","2022","Census","United States"
"County","Saipan","MP","69110","=""69110""","N/A","2019-2023","2022","Census","United States"
"County","Tinian","MP","69120","=""69120""","N/A","2019-2023","2022","Census","United States"
"County","Adjuntas","PR","72001","=""72001""","17975","2019-2023","2022","Census","United States"
"County","Aguada","PR","72003","=""72003""","37904","2019-2023","2022","Census","United States"
"County","Aguadilla","PR","72005","=""72005""","54486","2019-2023","2022","Census","United States"
"County","Aguas Buenas","PR","72007","=""72007""","23888","2019-2023","2022","Census","United States"
"County","Aibonito","PR","72009","=""72009""","24610","2019-2023","2022","Census","United States"
"County","Añasco","PR","72011","=""72011""","25316","2019-2023","2022","Census","United States"
"County","Arecibo","PR","72013","=""72013""","86875","2019-2023","2022","Census","United States"
"County","Arroyo","PR","72015","=""72015""","15573","2019-2023","2022","Census","United States"
"County","Barceloneta","PR","72017","=""72017""","22565","2019-2023","2022","Census","United States"
"County","Barranquitas","PR","72019","=""72019""","28984","2019-2023","2022","Census","United States"
"County","Bayamón","PR","72021","=""72021""","183456","2019-2023","2022","Census","United States"
"County","Cabo Rojo","PR","72023","=""72023""","46955","2019-2023","2022","Census","United States"
