"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Median Household Income","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"County","Green","WI","55045","=""55045""","80248","2019-2023","2022","Census","United States"
"County","Green Lake","WI","55047","=""55047""","66917","2019-2023","2022","Census","United States"
"County","Iowa","WI","55049","=""55049""","83372","2019-2023","2022","Census","United States"
"County","Iron","WI","55051","=""55051""","59058","2019-2023","2022","Census","United States"
"County","Jackson","WI","55053","=""55053""","65508","2019-2023","2022","Census","United States"
"County","Jefferson","WI","55055","=""55055""","80604","2019-2023","2022","Census","United States"
"County","Juneau","WI","55057","=""55057""","65150","2019-2023","2022","Census","United States"
"County","Kenosha","WI","55059","=""55059""","79412","2019-2023","2022","Census","United States"
"County","Kewaunee","WI","55061","=""55061""","80085","2019-2023","2022","Census","United States"
"County","La Crosse","WI","55063","=""55063""","70704","2019-2023","2022","Census","United States"
"County","Lafayette","WI","55065","=""55065""","72091","2019-2023","2022","Census","United States"
"County","Langlade","WI","55067","=""55067""","57258","2019-2023","2022","Census","United States"
"County","Lincoln","WI","55069","=""55069""","67726","2019-2023","2022","Census","United States"
"County","Manitowoc","WI","55071","=""55071""","68611","2019-2023","2022","Census","United States"
"County","Marathon","WI","55073","=""55073""","76185","2019-2023","2022","Census","United States"
"County","Marinette","WI","55075","=""55075""","63401","2019-2023","2022","Census","United States"
"County","Marquette","WI","55077","=""55077""","63471","2019-2023","2022","Census","United States"
"County","Menominee","WI","55078","=""55078""","59528","2019-2023","2022","Census","United States"
"County","Milwaukee","WI","55079","=""55079""","62118","2019-2023","2022","Census","United States"
"County","Monroe","WI","55081","=""55081""","68213","2019-2023","2022","Census","United States"
"County","Oconto","WI","55083","=""55083""","75886","2019-2023","2022","Census","United States"
"County","Oneida","WI","55085","=""55085""","69621","2019-2023","2022","Census","United States"
"County","Outagamie","WI","55087","=""55087""","82857","2019-2023","2022","Census","United States"
"County","Ozaukee","WI","55089","=""55089""","96734","2019-2023","2022","Census","United States"
"County","Pepin","WI","55091","=""55091""","74536","2019-2023","2022","Census","United States"
"County","Pierce","WI","55093","=""55093""","88802","2019-2023","2022","Census","United States"
"County","Polk","WI","55095","=""55095""","76208","2019-2023","2022","Census","United States"
"County","Portage","WI","55097","=""55097""","73284","2019-2023","2022","Census","United States"
"County","Price","WI","55099","=""55099""","58720","2019-2023","2022","Census","United States"
"County","Racine","WI","55101","=""55101""","75331","2019-2023","2022","Census","United States"
"County","Richland","WI","55103","=""55103""","62649","2019-2023","2022","Census","United States"
"County","Rock","WI","55105","=""55105""","74390","2019-2023","2022","Census","United States"
"County","Rusk","WI","55107","=""55107""","58322","2019-2023","2022","Census","United States"
"County","St. Croix","WI","55109","=""55109""","102482","2019-2023","2022","Census","United States"
"County","Sauk","WI","55111","=""55111""","77648","2019-2023","2022","Census","United States"
"County","Sawyer","WI","55113","=""55113""","59055","2019-2023","2022","Census","United States"
"County","Shawano","WI","55115","=""55115""","67032","2019-2023","2022","Census","United States"
"County","Sheboygan","WI","55117","=""55117""","71898","2019-2023","2022","Census","United States"
"County","Taylor","WI","55119","=""55119""","63142","2019-2023","2022","Census","United States"
"County","Trempealeau","WI","55121","=""55121""","71295","2019-2023","2022","Census","United States"
"County","Vernon","WI","55123","=""55123""","69556","2019-2023","2022","Census","United States"
"County","Vilas","WI","55125","=""55125""","67132","2019-2023","2022","Census","United States"
"County","Walworth","WI","55127","=""55127""","77359","2019-2023","2022","Census","United States"
"County","Washburn","WI","55129","=""55129""","61270","2019-2023","2022","Census","United States"
"County","Washington","WI","55131","=""55131""","95851","2019-2023","2022","Census","United States"
"County","Waukesha","WI","55133","=""55133""","104100","2019-2023","2022","Census","United States"
"County","Waupaca","WI","55135","=""55135""","71189","2019-2023","2022","Census","United States"
"County","Waushara","WI","55137","=""55137""","64968","2019-2023","2022","Census","United States"
"County","Winnebago","WI","55139","=""55139""","72873","2019-2023","2022","Census","United States"
"County","Wood","WI","55141","=""55141""","66417","2019-2023","2022","Census","United States"
"County","Albany","WY","56001","=""56001""","59881","2019-2023","2022","Census","United States"
"County","Big Horn","WY","56003","=""56003""","60547","2019-2023","2022","Census","United States"
"County","Campbell","WY","56005","=""56005""","95253","2019-2023","2022","Census","United States"
"County","Carbon","WY","56007","=""56007""","66721","2019-2023","2022","Census","United States"
"County","Converse","WY","56009","=""56009""","79164","2019-2023","2022","Census","United States"
"County","Crook","WY","56011","=""56011""","71209","2019-2023","2022","Census","United States"
"County","Fremont","WY","56013","=""56013""","64646","2019-2023","2022","Census","United States"
"County","Goshen","WY","56015","=""56015""","64882","2019-2023","2022","Census","United States"
"County","Hot Springs","WY","56017","=""56017""","64375","2019-2023","2022","Census","United States"
"County","Johnson","WY","56019","=""56019""","63905","2019-2023","2022","Census","United States"
"County","Laramie","WY","56021","=""56021""","77884","2019-2023","2022","Census","United States"
"County","Lincoln","WY","56023","=""56023""","86092","2019-2023","2022","Census","United States"
"County","Natrona","WY","56025","=""56025""","71247","2019-2023","2022","Census","United States"
"County","Niobrara","WY","56027","=""56027""","48987","2019-2023","2022","Census","United States"
"County","Park","WY","56029","=""56029""","70533","2019-2023","2022","Census","United States"
"County","Platte","WY","56031","=""56031""","66299","2019-2023","2022","Census","United States"
"County","Sheridan","WY","56033","=""56033""","70855","2019-2023","2022","Census","United States"
"County","Sublette","WY","56035","=""56035""","82791","2019-2023","2022","Census","United States"
"County","Sweetwater","WY","56037","=""56037""","76464","2019-2023","2022","Census","United States"
"County","Teton","WY","56039","=""56039""","112681","2019-2023","2022","Census","United States"
"County","Uinta","WY","56041","=""56041""","82672","2019-2023","2022","Census","United States"
"County","Washakie","WY","56043","=""56043""","62648","2019-2023","2022","Census","United States"
"County","Weston","WY","56045","=""56045""","87545","2019-2023","2022","Census","United States"
"County","Eastern","AS","60010","=""60010""","N/A","2019-2023","2022","Census","United States"
"County","Manu'a","AS","60020","=""60020""","N/A","2019-2023","2022","Census","United States"
"County","Rose Island","AS","60030","=""60030""","N/A","2019-2023","2022","Census","United States"
"County","Swains Island","AS","60040","=""60040""","N/A","2019-2023","2022","Census","United States"
"County","Western","AS","60050","=""60050""","N/A","2019-2023","2022","Census","United States"
"County","Guam","GU","66010","=""66010""","N/A","2019-2023","2022","Census","United States"
"County","Northern Islands","MP","69085","=""69085""","N/A","2019-2023","2022","Census","United States"
"County","Rota","MP","69100","=""69100""","N/A","2019-2023","2022","Census","United States"
"County","Saipan","MP","69110","=""69110""","N/A","2019-2023","2022","Census","United States"
"County","Tinian","MP","69120","=""69120""","N/A","2019-2023","2022","Census","United States"
"County","Adjuntas","PR","72001","=""72001""","18605","2019-2023","2022","Census","United States"
"County","Aguada","PR","72003","=""72003""","21694","2019-2023","2022","Census","United States"
"County","Aguadilla","PR","72005","=""72005""","19826","2019-2023","2022","Census","United States"
"County","Aguas Buenas","PR","72007","=""72007""","22361","2019-2023","2022","Census","United States"
"County","Aibonito","PR","72009","=""72009""","21714","2019-2023","2022","Census","United States"
"County","Añasco","PR","72011","=""72011""","23591","2019-2023","2022","Census","United States"
"County","Arecibo","PR","72013","=""72013""","23175","2019-2023","2022","Census","United States"
"County","Arroyo","PR","72015","=""72015""","18931","2019-2023","2022","Census","United States"
"County","Barceloneta","PR","72017","=""72017""","21750","2019-2023","2022","Census","United States"
"County","Barranquitas","PR","72019","=""72019""","22167","2019-2023","2022","Census","United States"
"County","Bayamón","PR","72021","=""72021""","30729","2019-2023","2022","Census","United States"
"County","Cabo Rojo","PR","72023","=""72023""","25720","2019-2023","2022","Census","United States"
"County","Caguas","PR","72025","=""72025""","30113","2019-2023","2022","Census","United States"
"County","Camuy","PR","72027","=""72027""","26094","2019-2023","2022","Census","United States"
"County","Canóvanas","PR","72029","=""72029""","27278","2019-2023","2022","Census","United States"
"County","Carolina","PR","72031","=""72031""","35126","2019-2023","2022","Census","United States"
"County","Cataño","PR","72033","=""72033""","24307","2019-2023","2022","Census","United States"
"County","Cayey","PR","72035","=""72035""","28461","2019-2023","2022","Census","United States"
"County","Ceiba","PR","72037","=""72037""","23204","2019-2023","2022","Census","United States"
"County","Ciales","PR","72039","=""72039""","20614","2019-2023","2022","Census","United States"
"County","Cidra","PR","72041","=""72041""","27149","2019-2023","2022","Census","United States"
"County","Coamo","PR","72043","=""72043""","20797","2019-2023","2022","Census","United States"
"County","Comerío","PR","72045","=""72045""","17254","2019-2023","2022","Census","United States"
"County","Corozal","PR","72047","=""72047""","23933","2019-2023","2022","Census","United States"
