"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","People With Health Insurance","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"County","Louisa","VA","51109","=""51109""","36391","2019-2023","2022","Census","United States"
"County","Lunenburg","VA","51111","=""51111""","10028","2019-2023","2022","Census","United States"
"County","Madison","VA","51113","=""51113""","13059","2019-2023","2022","Census","United States"
"County","Mathews","VA","51115","=""51115""","7813","2019-2023","2022","Census","United States"
"County","Mecklenburg","VA","51117","=""51117""","27505","2019-2023","2022","Census","United States"
"County","Middlesex","VA","51119","=""51119""","9760","2019-2023","2022","Census","United States"
"County","Montgomery","VA","51121","=""51121""","93628","2019-2023","2022","Census","United States"
"County","Nelson","VA","51125","=""51125""","13606","2019-2023","2022","Census","United States"
"County","New Kent","VA","51127","=""51127""","22508","2019-2023","2022","Census","United States"
"County","Northampton","VA","51131","=""51131""","10879","2019-2023","2022","Census","United States"
"County","Northumberland","VA","51133","=""51133""","11177","2019-2023","2022","Census","United States"
"County","Nottoway","VA","51135","=""51135""","12294","2019-2023","2022","Census","United States"
"County","Orange","VA","51137","=""51137""","34205","2019-2023","2022","Census","United States"
"County","Page","VA","51139","=""51139""","21485","2019-2023","2022","Census","United States"
"County","Patrick","VA","51141","=""51141""","16247","2019-2023","2022","Census","United States"
"County","Pittsylvania","VA","51143","=""51143""","55579","2019-2023","2022","Census","United States"
"County","Powhatan","VA","51145","=""51145""","28224","2019-2023","2022","Census","United States"
"County","Prince Edward","VA","51147","=""51147""","19493","2019-2023","2022","Census","United States"
"County","Prince George","VA","51149","=""51149""","33043","2019-2023","2022","Census","United States"
"County","Prince William","VA","51153","=""51153""","428359","2019-2023","2022","Census","United States"
"County","Pulaski","VA","51155","=""51155""","30783","2019-2023","2022","Census","United States"
"County","Rappahannock","VA","51157","=""51157""","6618","2019-2023","2022","Census","United States"
"County","Richmond","VA","51159","=""51159""","6922","2019-2023","2022","Census","United States"
"County","Roanoke","VA","51161","=""51161""","90743","2019-2023","2022","Census","United States"
"County","Rockbridge","VA","51163","=""51163""","21143","2019-2023","2022","Census","United States"
"County","Rockingham","VA","51165","=""51165""","76103","2019-2023","2022","Census","United States"
"County","Russell","VA","51167","=""51167""","24204","2019-2023","2022","Census","United States"
"County","Scott","VA","51169","=""51169""","19474","2019-2023","2022","Census","United States"
"County","Shenandoah","VA","51171","=""51171""","41151","2019-2023","2022","Census","United States"
"County","Smyth","VA","51173","=""51173""","27368","2019-2023","2022","Census","United States"
"County","Southampton","VA","51175","=""51175""","15590","2019-2023","2022","Census","United States"
"County","Spotsylvania","VA","51177","=""51177""","133225","2019-2023","2022","Census","United States"
"County","Stafford","VA","51179","=""51179""","144219","2019-2023","2022","Census","United States"
"County","Surry","VA","51181","=""51181""","6309","2019-2023","2022","Census","United States"
"County","Sussex","VA","51183","=""51183""","8694","2019-2023","2022","Census","United States"
"County","Tazewell","VA","51185","=""51185""","36755","2019-2023","2022","Census","United States"
"County","Warren","VA","51187","=""51187""","36783","2019-2023","2022","Census","United States"
"County","Washington","VA","51191","=""51191""","49388","2019-2023","2022","Census","United States"
"County","Westmoreland","VA","51193","=""51193""","17042","2019-2023","2022","Census","United States"
"County","Wise","VA","51195","=""51195""","31164","2019-2023","2022","Census","United States"
"County","Wythe","VA","51197","=""51197""","26369","2019-2023","2022","Census","United States"
"County","York","VA","51199","=""51199""","63327","2019-2023","2022","Census","United States"
"County","Alexandria","VA","51510","=""51510""","139162","2019-2023","2022","Census","United States"
"County","Bristol","VA","51520","=""51520""","14889","2019-2023","2022","Census","United States"
"County","Buena Vista","VA","51530","=""51530""","6210","2019-2023","2022","Census","United States"
"County","Charlottesville","VA","51540","=""51540""","42893","2019-2023","2022","Census","United States"
"County","Chesapeake","VA","51550","=""51550""","223319","2019-2023","2022","Census","United States"
"County","Colonial Heights","VA","51570","=""51570""","16623","2019-2023","2022","Census","United States"
"County","Covington","VA","51580","=""51580""","5230","2019-2023","2022","Census","United States"
"County","Danville","VA","51590","=""51590""","37429","2019-2023","2022","Census","United States"
"County","Emporia","VA","51595","=""51595""","5214","2019-2023","2022","Census","United States"
"County","Fairfax","VA","51600","=""51600""","22198","2019-2023","2022","Census","United States"
"County","Falls Church","VA","51610","=""51610""","14212","2019-2023","2022","Census","United States"
"County","Franklin","VA","51620","=""51620""","7779","2019-2023","2022","Census","United States"
"County","Fredericksburg","VA","51630","=""51630""","25962","2019-2023","2022","Census","United States"
"County","Galax","VA","51640","=""51640""","5992","2019-2023","2022","Census","United States"
"County","Hampton","VA","51650","=""51650""","121319","2019-2023","2022","Census","United States"
"County","Harrisonburg","VA","51660","=""51660""","45657","2019-2023","2022","Census","United States"
"County","Hopewell","VA","51670","=""51670""","21028","2019-2023","2022","Census","United States"
"County","Lexington","VA","51678","=""51678""","7203","2019-2023","2022","Census","United States"
"County","Lynchburg","VA","51680","=""51680""","72410","2019-2023","2022","Census","United States"
"County","Manassas","VA","51683","=""51683""","34076","2019-2023","2022","Census","United States"
"County","Manassas Park","VA","51685","=""51685""","13278","2019-2023","2022","Census","United States"
"County","Martinsville","VA","51690","=""51690""","12011","2019-2023","2022","Census","United States"
"County","Newport News","VA","51700","=""51700""","159485","2019-2023","2022","Census","United States"
"County","Norfolk","VA","51710","=""51710""","189281","2019-2023","2022","Census","United States"
"County","Norton","VA","51720","=""51720""","3261","2019-2023","2022","Census","United States"
"County","Petersburg","VA","51730","=""51730""","29843","2019-2023","2022","Census","United States"
"County","Poquoson","VA","51735","=""51735""","12007","2019-2023","2022","Census","United States"
"County","Portsmouth","VA","51740","=""51740""","85764","2019-2023","2022","Census","United States"
"County","Radford","VA","51750","=""51750""","15291","2019-2023","2022","Census","United States"
"County","Richmond","VA","51760","=""51760""","203028","2019-2023","2022","Census","United States"
"County","Roanoke","VA","51770","=""51770""","87855","2019-2023","2022","Census","United States"
"County","Salem","VA","51775","=""51775""","23243","2019-2023","2022","Census","United States"
"County","Staunton","VA","51790","=""51790""","23261","2019-2023","2022","Census","United States"
"County","Suffolk","VA","51800","=""51800""","87300","2019-2023","2022","Census","United States"
"County","Virginia Beach","VA","51810","=""51810""","404486","2019-2023","2022","Census","United States"
"County","Waynesboro","VA","51820","=""51820""","20266","2019-2023","2022","Census","United States"
"County","Williamsburg","VA","51830","=""51830""","14526","2019-2023","2022","Census","United States"
"County","Winchester","VA","51840","=""51840""","24549","2019-2023","2022","Census","United States"
"County","Adams","WA","53001","=""53001""","17226","2019-2023","2022","Census","United States"
"County","Asotin","WA","53003","=""53003""","20920","2019-2023","2022","Census","United States"
"County","Benton","WA","53005","=""53005""","193138","2019-2023","2022","Census","United States"
"County","Chelan","WA","53007","=""53007""","69861","2019-2023","2022","Census","United States"
"County","Clallam","WA","53009","=""53009""","71317","2019-2023","2022","Census","United States"
"County","Clark","WA","53011","=""53011""","473333","2019-2023","2022","Census","United States"
"County","Columbia","WA","53013","=""53013""","3616","2019-2023","2022","Census","United States"
"County","Cowlitz","WA","53015","=""53015""","104050","2019-2023","2022","Census","United States"
"County","Douglas","WA","53017","=""53017""","38225","2019-2023","2022","Census","United States"
"County","Ferry","WA","53019","=""53019""","6862","2019-2023","2022","Census","United States"
"County","Franklin","WA","53021","=""53021""","82897","2019-2023","2022","Census","United States"
"County","Garfield","WA","53023","=""53023""","2202","2019-2023","2022","Census","United States"
"County","Grant","WA","53025","=""53025""","86662","2019-2023","2022","Census","United States"
"County","Grays Harbor","WA","53027","=""53027""","68456","2019-2023","2022","Census","United States"
"County","Island","WA","53029","=""53029""","76356","2019-2023","2022","Census","United States"
"County","Jefferson","WA","53031","=""53031""","31396","2019-2023","2022","Census","United States"
"County","King","WA","53033","=""53033""","2131522","2019-2023","2022","Census","United States"
"County","Kitsap","WA","53035","=""53035""","247686","2019-2023","2022","Census","United States"
"County","Kittitas","WA","53037","=""53037""","42078","2019-2023","2022","Census","United States"
"County","Klickitat","WA","53039","=""53039""","21543","2019-2023","2022","Census","United States"
"County","Lewis","WA","53041","=""53041""","77296","2019-2023","2022","Census","United States"
"County","Lincoln","WA","53043","=""53043""","10803","2019-2023","2022","Census","United States"
"County","Mason","WA","53045","=""53045""","60854","2019-2023","2022","Census","United States"
"County","Okanogan","WA","53047","=""53047""","36433","2019-2023","2022","Census","United States"
"County","Pacific","WA","53049","=""53049""","22273","2019-2023","2022","Census","United States"
"County","Pend Oreille","WA","53051","=""53051""","12830","2019-2023","2022","Census","United States"
"County","Pierce","WA","53053","=""53053""","840300","2019-2023","2022","Census","United States"
