County,State,GeoID,Total_Population,Insured,Uninsured,Percent_Insured,Percent_Uninsured
Refugio,TX,48391,6693.0,5449.0,1095.0,81.41341700283878,16.36037651277454
Roberts,TX,48393,785.0,685.0,100.0,87.26114649681529,12.738853503184714
Robertson,TX,48395,16973.0,14781.0,1998.0,87.08537088316739,11.771637306310021
Rockwall,TX,48397,116931.0,105718.0,10520.0,90.41058401963551,8.996758772267405
Runnels,TX,48399,9880.0,8219.0,1451.0,83.18825910931174,14.686234817813764
Rusk,TX,48401,52613.0,40953.0,6665.0,77.83817687643739,12.667971794043298
Sabine,TX,48403,9998.0,8489.0,1398.0,84.90698139627926,13.982796559311863
San Augustine,TX,48405,7889.0,6137.0,1538.0,77.79186208644948,19.49550006337939
San Jacinto,TX,48407,27983.0,22358.0,5437.0,79.89850980952721,19.429653718328986
San Patricio,TX,48409,69519.0,56339.0,12461.0,81.04115421683281,17.924596153569528
San Saba,TX,48411,5802.0,3874.0,1339.0,66.77007928300586,23.078248879696655
Schleicher,TX,48413,2426.0,1785.0,604.0,73.57790601813686,24.896949711459193
Scurry,TX,48415,16633.0,12222.0,2865.0,73.48043046954848,17.22479408404978
Shackelford,TX,48417,3169.0,2709.0,426.0,85.48437993057748,13.442726412117386
Shelby,TX,48419,24108.0,19354.0,4610.0,80.28040484486478,19.12228305956529
Sherman,TX,48421,2434.0,2033.0,367.0,83.52506162695153,15.078060805258833
Smith,TX,48423,238014.0,195869.0,39383.0,82.29305839152319,16.54650566773383
Somervell,TX,48425,9510.0,8303.0,1039.0,87.3080967402734,10.92534174553102
Starr,TX,48427,65809.0,44849.0,20453.0,68.15025300490815,31.079335653178138
Stephens,TX,48429,9278.0,7540.0,1267.0,81.26751455054969,13.655960336279371
Sterling,TX,48431,1389.0,1006.0,349.0,72.42620590352772,25.125989920806337
Stonewall,TX,48433,1244.0,1035.0,171.0,83.19935691318328,13.745980707395496
Sutton,TX,48435,3306.0,2698.0,590.0,81.60919540229885,17.846339987900787
Swisher,TX,48437,6981.0,4931.0,1410.0,70.63457957312706,20.19767941555651
Tarrant,TX,48439,2135743.0,1766425.0,351295.0,82.70775088575732,16.448374172360623
Taylor,TX,48441,144259.0,117482.0,19966.0,81.4382464872209,13.840384308777962
Terrell,TX,48443,851.0,762.0,89.0,89.54171562867215,10.45828437132785
Terry,TX,48445,11699.0,8412.0,2534.0,71.90358150269253,21.659970937686982
Throckmorton,TX,48447,1589.0,1202.0,387.0,75.64505978602895,24.35494021397105
Titus,TX,48449,31284.0,24470.0,6589.0,78.218897839151,21.061884669479607
Tom Green,TX,48451,119398.0,98208.0,16676.0,82.25263404747149,13.966733111107388
Travis,TX,48453,1307625.0,1140438.0,158906.0,87.21445368511614,12.152260778128285
Trinity,TX,48455,13850.0,11553.0,2150.0,83.41516245487365,15.523465703971121
Tyler,TX,48457,20084.0,14876.0,3075.0,74.06891057558256,15.310695080661224
Upshur,TX,48459,41864.0,35897.0,5481.0,85.74670361169501,13.092394420026753
Upton,TX,48461,3227.0,2693.0,468.0,83.4521227145956,14.502634025410599
Uvalde,TX,48463,24810.0,19387.0,4885.0,78.14187827488915,19.689641273679968
Val Verde,TX,48465,47647.0,36085.0,8658.0,75.73404411610385,18.171133544609315
Van Zandt,TX,48467,61323.0,49716.0,11032.0,81.07235458147841,17.989987443536684
Victoria,TX,48469,91281.0,75054.0,15137.0,82.22302560226115,16.58285952169674
Walker,TX,48471,78292.0,55863.0,9677.0,71.35211771317631,12.36013896694426
Waller,TX,48473,59455.0,47053.0,12185.0,79.14052644857456,20.49449163232697
Ward,TX,48475,11255.0,9361.0,1779.0,83.17192358951577,15.806308307418925
Washington,TX,48477,36156.0,29922.0,5307.0,82.75804845668769,14.67806173249253
Webb,TX,48479,267731.0,190445.0,75595.0,71.1329655512436,28.235430338660823
Wharton,TX,48481,41651.0,34431.0,6825.0,82.66548222131522,16.386161196609926
Wheeler,TX,48483,4902.0,3875.0,943.0,79.04936760505916,19.23704610363117
Wichita,TX,48485,129842.0,100116.0,17979.0,77.10602116418416,13.846829223209747
Wilbarger,TX,48487,12712.0,11037.0,1310.0,86.82347388294525,10.305223410950283
Willacy,TX,48489,20218.0,13814.0,4990.0,68.3252547235137,24.68097734691859
Williamson,TX,48491,643889.0,579546.0,60678.0,90.00712855787255,9.423673956225374
Wilson,TX,48493,51501.0,45085.0,5772.0,87.5419894759325,11.207549367973439
Winkler,TX,48495,7540.0,6118.0,1340.0,81.14058355437666,17.771883289124666
Wise,TX,48497,72359.0,60680.0,10668.0,83.8596442736909,14.743155654445198
Wood,TX,48499,46094.0,38145.0,6849.0,82.75480539766565,14.858766867705125
Yoakum,TX,48501,7589.0,5943.0,1600.0,78.31071287389642,21.083146659638953
Young,TX,48503,17963.0,14131.0,3579.0,78.6672604798753,19.92428881589935
Zapata,TX,48505,13855.0,9873.0,3788.0,71.25947311439913,27.34031035727174
Zavala,TX,48507,9532.0,8217.0,1238.0,86.2043642467478,12.987830465799414
Beaver,UT,49001,7172.0,5507.0,1371.0,76.78471834913553,19.11600669269381
Box Elder,UT,49003,59725.0,54617.0,4717.0,91.44746755964839,7.897865215571369
Cache,UT,49005,137031.0,127080.0,9203.0,92.73813954506645,6.715998569666717
Carbon,UT,49007,20446.0,18690.0,1560.0,91.41152303629072,7.629854250220092
Daggett,UT,49009,747.0,657.0,44.0,87.95180722891565,5.8902275769745644
Davis,UT,49011,366742.0,340822.0,21272.0,92.93236116943247,5.800262855086137
Duchesne,UT,49013,19932.0,17318.0,2350.0,86.88541039534417,11.790086293397552
Emery,UT,49015,9968.0,9192.0,713.0,92.21508828250401,7.152889245585875
Garfield,UT,49017,5170.0,4394.0,619.0,84.99032882011606,11.972920696324952
Grand,UT,49019,9697.0,8416.0,1211.0,86.78972878209755,12.488398473754769
Iron,UT,49021,60201.0,54276.0,5569.0,90.15797079782728,9.250676899054833
Juab,UT,49023,12273.0,11308.0,849.0,92.13721176566446,6.917624052798827
Kane,UT,49025,7996.0,7182.0,611.0,89.81990995497749,7.641320660330166
Millard,UT,49027,13179.0,11533.0,1500.0,87.51043326504288,11.381743683132257
Morgan,UT,49029,12585.0,11938.0,634.0,94.85895907826777,5.037743345252284
Piute,UT,49031,1705.0,1526.0,163.0,89.50146627565982,9.560117302052786
Rich,UT,49033,2588.0,2393.0,188.0,92.46522411128284,7.2642967542503865
Salt Lake,UT,49035,1184689.0,1064635.0,112768.0,89.86620117178433,9.518785098874051
San Juan,UT,49037,14466.0,11670.0,2609.0,80.67192036499378,18.035393336098437
Sanpete,UT,49039,29209.0,24192.0,2994.0,82.82378718888013,10.250265329179364
Sevier,UT,49041,21854.0,19695.0,1832.0,90.12080168390226,8.382904731399286
Summit,UT,49043,42709.0,39632.0,2980.0,92.79542953475848,6.977452059284928
Tooele,UT,49045,76648.0,71320.0,4826.0,93.04874230247364,6.296315624673833
Uintah,UT,49047,36458.0,31342.0,4830.0,85.96741455921882,13.248121125678864
Utah,UT,49049,683622.0,628320.0,52172.0,91.91044173534497,7.631702900140722
Wasatch,UT,49051,35808.0,32894.0,2692.0,91.86215370866846,7.517873100983021
Washington,UT,49053,189827.0,165977.0,22357.0,87.43592850332145,11.777565888940982
Wayne,UT,49055,2557.0,2254.0,284.0,88.15017598748534,11.106765741102855
Weber,UT,49057,266183.0,239844.0,22926.0,90.1049278128205,8.612871595856985
Addison,VT,50001,37497.0,35498.0,1725.0,94.66890684588101,4.600368029442356
Bennington,VT,50003,37312.0,34858.0,1840.0,93.42302744425386,4.931389365351629
Caledonia,VT,50005,30425.0,28929.0,1243.0,95.08299096138045,4.085456039441249
Chittenden,VT,50007,168831.0,162030.0,5524.0,95.97171135632674,3.2719109642186566
Essex,VT,50009,5972.0,5626.0,344.0,94.20629604822504,5.760214333556597
Franklin,VT,50011,50379.0,47825.0,1959.0,94.9304273606066,3.888524980646698
Grand Isle,VT,50013,7393.0,7094.0,288.0,95.9556337075612,3.895576897064791
Lamoille,VT,50015,26036.0,24371.0,1574.0,93.60500844983869,6.045475495467813
Orange,VT,50017,29594.0,27984.0,1524.0,94.55970804892884,5.149692505237549
Orleans,VT,50019,27492.0,25804.0,1015.0,93.8600320093118,3.691983122362869
Rutland,VT,50021,60484.0,57521.0,2380.0,95.10118378414127,3.934924938826797
Washington,VT,50023,59958.0,57637.0,1713.0,96.12895693652223,2.856999899929951
Windham,VT,50025,45913.0,43894.0,1739.0,95.60255265393243,3.7875982837104956
Windsor,VT,50027,57968.0,54795.0,2375.0,94.52629036709908,4.097088048578526
Accomack,VA,51001,33326.0,29772.0,3042.0,89.33565384384565,9.128008161795595
Albemarle,VA,51003,113683.0,106051.0,6112.0,93.28659518133759,5.376353544505335
Alleghany,VA,51005,14962.0,13688.0,994.0,91.48509557545783,6.643496858708729
Amelia,VA,51007,13342.0,12343.0,895.0,92.51236696147504,6.708139709189028
Amherst,VA,51009,31385.0,29078.0,1960.0,92.64935478731879,6.2450215070893735
Appomattox,VA,51011,16424.0,14929.0,1436.0,90.89746712128593,8.743302484169508
Arlington,VA,51013,235463.0,218740.0,12180.0,92.89782258783758,5.172787231964258
Augusta,VA,51015,77713.0,69139.0,5317.0,88.96709688211753,6.841841133401104
Bath,VA,51017,4123.0,3897.0,116.0,94.51855445064274,2.813485326218773
Bedford,VA,51019,80254.0,75025.0,4761.0,93.48443691280185,5.9324145836967626
Bland,VA,51021,6211.0,5138.0,142.0,82.72419900177105,2.28626630172275
Botetourt,VA,51023,33875.0,31929.0,1522.0,94.25535055350554,4.492988929889298
Brunswick,VA,51025,15868.0,12944.0,876.0,81.5729770607512,5.52054449205949
Buchanan,VA,51027,19857.0,17704.0,1079.0,89.15747595306442,5.433852042101022
Buckingham,VA,51029,16914.0,13419.0,1429.0,79.33664420007095,8.448622442946672
Campbell,VA,51031,55398.0,51998.0,2746.0,93.86259431748438,4.956857648290551
Caroline,VA,51033,31541.0,28352.0,1990.0,89.88935036936051,6.309248280016487
Carroll,VA,51035,29158.0,26458.0,2554.0,90.7401056313876,8.75917415460594
Charles City,VA,51036,6686.0,6337.0,344.0,94.78013760095723,5.145079270116662
Charlotte,VA,51037,11475.0,10658.0,668.0,92.880174291939,5.821350762527233
Chesterfield,VA,51041,371610.0,343185.0,25281.0,92.35085169936224,6.803100024218939
Clarke,VA,51043,15060.0,13888.0,864.0,92.21779548472776,5.7370517928286855
Craig,VA,51045,4881.0,4723.0,137.0,96.76295841016184,2.80680188485966
Culpeper,VA,51047,53563.0,46237.0,5772.0,86.32264809663387,10.776095439015739
Cumberland,VA,51049,9745.0,9212.0,533.0,94.53052847614161,5.469471523858389
Dickenson,VA,51051,13920.0,12850.0,616.0,92.3132183908046,4.42528735632184
Dinwiddie,VA,51053,28083.0,25828.0,1793.0,91.97023110066588,6.384645515080297
Essex,VA,51057,10604.0,9465.0,1065.0,89.25877027536778,10.043379856657864
Fairfax,VA,51059,1144474.0,1045524.0,83433.0,91.35410677743661,7.290073867995253
Fauquier,VA,51061,73935.0,68130.0,5507.0,92.14850882531954,7.448434435652938
Floyd,VA,51063,15560.0,14352.0,1112.0,92.23650385604113,7.146529562982005
Fluvanna,VA,51065,27764.0,24490.0,1968.0,88.20775104451808,7.0883158046391
Franklin,VA,51067,54958.0,51010.0,3627.0,92.81633247206959,6.599585137741548
Frederick,VA,51069,93355.0,85068.0,6731.0,91.12313213004124,7.210111938300037
Giles,VA,51071,16610.0,15179.0,1291.0,91.38470800722457,7.772426249247441
Gloucester,VA,51073,39228.0,36939.0,1540.0,94.16488222698072,3.9257673090649536
Goochland,VA,51075,25613.0,24043.0,599.0,93.87030023816031,2.3386561511732324
Grayson,VA,51077,15323.0,13160.0,1237.0,85.8839652809502,8.072831690922143
Greene,VA,51079,20850.0,19162.0,1509.0,91.9040767386091,7.237410071942446
Greensville,VA,51081,11304.0,7707.0,511.0,68.17940552016985,4.5205237084217975
Halifax,VA,51083,33811.0,30035.0,2886.0,88.83203691106445,8.535683653248944
Hanover,VA,51085,111652.0,106171.0,4645.0,95.09099702647512,4.160247913158743
Henrico,VA,51087,334434.0,309458.0,21891.0,92.53185979894388,6.545686144351352
Henry,VA,51089,50365.0,46433.0,3023.0,92.19299116449916,6.002184056388365
Highland,VA,51091,2265.0,2102.0,163.0,92.80353200883002,7.196467991169977
Isle of Wight,VA,51093,39444.0,37029.0,1628.0,93.87739580164283,4.1273704492444985
James City,VA,51095,80046.0,74779.0,3305.0,93.42003348074857,4.1288758963595935
King and Queen,VA,51097,6676.0,6342.0,334.0,94.99700419412822,5.002995805871779
King George,VA,51099,27468.0,25933.0,1032.0,94.41167904470656,3.7570991699432064
King William,VA,51101,18232.0,17334.0,830.0,95.07459412022817,4.552435278630979
Lancaster,VA,51103,10876.0,9956.0,645.0,91.54100772342773,5.930489150422949
Lee,VA,51105,22042.0,18573.0,1918.0,84.26186371472643,8.701569730514471
Loudoun,VA,51107,427082.0,403274.0,21636.0,94.42542649889248,5.066006059726235
Louisa,VA,51109,39012.0,36391.0,2477.0,93.28155439351994,6.3493284117707365
Lunenburg,VA,51111,11990.0,10028.0,1033.0,83.63636363636363,8.615512927439532
Madison,VA,51113,13931.0,13059.0,735.0,93.74057856578852,5.276003158423659
Mathews,VA,51115,8517.0,7813.0,626.0,91.73417870142069,7.350005870611717
Mecklenburg,VA,51117,30431.0,27505.0,1979.0,90.38480496861753,6.503236830863264
Middlesex,VA,51119,10774.0,9760.0,673.0,90.58845368479673,6.24651939855207
Montgomery,VA,51121,99159.0,93628.0,4876.0,94.4220897750078,4.917354955173005
Nelson,VA,51125,14777.0,13606.0,1132.0,92.0755227718752,7.66055356296948
New Kent,VA,51127,24139.0,22508.0,881.0,93.24329922532002,3.649695513484403
Northampton,VA,51131,12115.0,10879.0,975.0,89.79777135782089,8.047874535699547
Northumberland,VA,51133,12085.0,11177.0,789.0,92.48655357881671,6.52875465453041
Nottoway,VA,51135,15597.0,12294.0,1481.0,78.82285054818234,9.495415785086877
Orange,VA,51137,37208.0,34205.0,2395.0,91.92915502042571,6.436787787572565
Page,VA,51139,23750.0,21485.0,2027.0,90.46315789473684,8.534736842105263
Patrick,VA,51141,17606.0,16247.0,960.0,92.28104055435648,5.45268658411905
Pittsylvania,VA,51143,60148.0,55579.0,3226.0,92.40373744762918,5.363436855755802
Powhatan,VA,51145,31074.0,28224.0,1420.0,90.82834524039389,4.569736757417777
Prince Edward,VA,51147,21932.0,19493.0,1264.0,88.87926317709284,5.763268283786249
Prince George,VA,51149,42873.0,33043.0,1350.0,77.07181676113171,3.148834931075502
Prince William,VA,51153,484625.0,428359.0,48027.0,88.3897859169461,9.910136703636832
Pulaski,VA,51155,33771.0,30783.0,1885.0,91.15217198187794,5.5817121198661575
Rappahannock,VA,51157,7409.0,6618.0,784.0,89.32379538399245,10.581724929140234
Richmond,VA,51159,9047.0,6922.0,506.0,76.51155079031723,5.593014258870344
Roanoke,VA,51161,96793.0,90743.0,4201.0,93.74954800450446,4.340189889764756
Rockbridge,VA,51163,22578.0,21143.0,1174.0,93.64425546992648,5.199751970945168
Rockingham,VA,51165,84739.0,76103.0,8156.0,89.80870673479744,9.624848062875417
Russell,VA,51167,25635.0,24204.0,1185.0,94.41778818022235,4.622586307782329
Scott,VA,51169,21504.0,19474.0,1261.0,90.55989583333334,5.864025297619048
Shenandoah,VA,51171,44630.0,41151.0,3063.0,92.20479498095452,6.863096571812682
Smyth,VA,51173,29585.0,27368.0,1533.0,92.50633767111712,5.181679905357445
Southampton,VA,51175,17988.0,15590.0,863.0,86.66889037135869,4.797642873026462
Spotsylvania,VA,51177,143876.0,133225.0,9548.0,92.59709750062554,6.636270121493508
Stafford,VA,51179,160520.0,144219.0,10313.0,89.84487914278596,6.424744580114627
Surry,VA,51181,6552.0,6309.0,240.0,96.29120879120879,3.6630036630036633
Sussex,VA,51183,10793.0,8694.0,468.0,80.55220976558881,4.336143796905401
Tazewell,VA,51185,39933.0,36755.0,1812.0,92.04166979690982,4.537600480805349
Warren,VA,51187,41104.0,36783.0,3930.0,89.4876411054885,9.561113273647335
Washington,VA,51191,53913.0,49388.0,3856.0,91.60684807003877,7.152263832470833
Westmoreland,VA,51193,18683.0,17042.0,1385.0,91.21661403414869,7.413156345340684
Wise,VA,51195,35727.0,31164.0,2206.0,87.22814677974641,6.174601841744339
Wythe,VA,51197,28219.0,26369.0,1682.0,93.44413338530777,5.960523051844502
York,VA,51199,70590.0,63327.0,2454.0,89.71100722481938,3.4764130896727585
Alexandria,VA,51510,156788.0,139162.0,13339.0,88.7580682195066,8.50766640304105
Bristol,VA,51520,17024.0,14889.0,1881.0,87.45888157894737,11.049107142857142
Buena Vista,VA,51530,6612.0,6210.0,333.0,93.92014519056261,5.036297640653357
Charlottesville,VA,51540,45863.0,42893.0,2652.0,93.5241916141552,5.7824390031179815
Chesapeake,VA,51550,251153.0,223319.0,15854.0,88.91751243266057,6.312486810828459
Colonial Heights,VA,51570,18210.0,16623.0,1322.0,91.28500823723229,7.259747391543109
Covington,VA,51580,5671.0,5230.0,355.0,92.22359372244753,6.259918885558102
Danville,VA,51590,42239.0,37429.0,3703.0,88.61241980160514,8.766779516560524
Emporia,VA,51595,5633.0,5214.0,213.0,92.56169004083081,3.781288833658796
Fairfax,VA,51600,24478.0,22198.0,1785.0,90.6855135223466,7.292262439741809
Falls Church,VA,51610,14593.0,14212.0,204.0,97.38915918591105,1.3979305146303023
Franklin,VA,51620,8212.0,7779.0,280.0,94.72722844617633,3.4096444227959086
Fredericksburg,VA,51630,28383.0,25962.0,2237.0,91.47024627417821,7.88147834971638
Galax,VA,51640,6698.0,5992.0,477.0,89.45954016124216,7.121528814571514
Hampton,VA,51650,137334.0,121319.0,9020.0,88.33864884151048,6.5679292818966895
Harrisonburg,VA,51660,51492.0,45657.0,5180.0,88.66814262409694,10.059815116911365
Hopewell,VA,51670,22944.0,21028.0,1482.0,91.64923291492329,6.4592050209205025
Lexington,VA,51678,7420.0,7203.0,152.0,97.0754716981132,2.0485175202156336
Lynchburg,VA,51680,79255.0,72410.0,5069.0,91.36332092612453,6.3958109898429125
Manassas,VA,51683,42674.0,34076.0,8564.0,79.85190045460936,20.068425739326052
Manassas Park,VA,51685,16923.0,13278.0,3645.0,78.46126573302607,21.53873426697394
Martinsville,VA,51690,13584.0,12011.0,1142.0,88.42020023557126,8.406949352179033
Newport News,VA,51700,184774.0,159485.0,15182.0,86.3135506077695,8.216523969822594
Norfolk,VA,51710,235037.0,189281.0,19017.0,80.53242680939596,8.091066512932006
Norton,VA,51720,3620.0,3261.0,303.0,90.0828729281768,8.370165745856353
Petersburg,VA,51730,33365.0,29843.0,2678.0,89.44402817323542,8.026374943803386
Poquoson,VA,51735,12556.0,12007.0,343.0,95.6275884039503,2.7317617075501754
Portsmouth,VA,51740,97299.0,85764.0,6039.0,88.14479079949434,6.206641383775784
Radford,VA,51750,16505.0,15291.0,1005.0,92.6446531354135,6.089063920024236
Richmond,VA,51760,227595.0,203028.0,22135.0,89.20582613853556,9.725609086315606
Roanoke,VA,51770,98677.0,87855.0,9296.0,89.03290533761667,9.420635001064078
Salem,VA,51775,25477.0,23243.0,1340.0,91.23130666876006,5.259645955175256
Staunton,VA,51790,25765.0,23261.0,1797.0,90.28138948185523,6.974577915777218
Suffolk,VA,51800,96638.0,87300.0,5773.0,90.33713446056417,5.973840518222645
Virginia Beach,VA,51810,457066.0,404486.0,27930.0,88.49619092209878,6.110714863936499
Waynesboro,VA,51820,22574.0,20266.0,2060.0,89.77584832107735,9.125542659696997
Williamsburg,VA,51830,15564.0,14526.0,775.0,93.3307632999229,4.979439732716525
Winchester,VA,51840,27981.0,24549.0,3156.0,87.73453414817197,11.279082234373325
Adams,WA,53001,20690.0,17226.0,3266.0,83.25761237312712,15.785403576607058
Asotin,WA,53003,22424.0,20920.0,1290.0,93.2929004637888,5.752764894755619
Benton,WA,53005,210224.0,193138.0,15754.0,91.8724788796712,7.493911256564427
Chelan,WA,53007,79518.0,69861.0,8911.0,87.85557986870897,11.206267763273724
Clallam,WA,53009,77593.0,71317.0,4966.0,91.9116415140541,6.400061861250371
Clark,WA,53011,510516.0,473333.0,34353.0,92.71658478872357,6.729074113250124
Columbia,WA,53013,3996.0,3616.0,347.0,90.49049049049049,8.683683683683684
Cowlitz,WA,53015,111539.0,104050.0,6735.0,93.2857565515201,6.038246711912425
Douglas,WA,53017,43733.0,38225.0,5395.0,87.40539180938879,12.336222074863375
Ferry,WA,53019,7326.0,6862.0,403.0,93.66639366639366,5.500955500955501
Franklin,WA,53021,97676.0,82897.0,12639.0,84.86936401982064,12.939719071215036
Garfield,WA,53023,2326.0,2202.0,97.0,94.66895958727429,4.170249355116079
Grant,WA,53025,100428.0,86662.0,13343.0,86.2926673835982,13.286135340741625
Grays Harbor,WA,53027,76397.0,68456.0,5289.0,89.60561278584238,6.923046716494103
Island,WA,53029,86747.0,76356.0,3247.0,88.02148777479336,3.7430689245737607
Jefferson,WA,53031,33313.0,31396.0,1349.0,94.24548974874673,4.049470176807852
King,WA,53033,2262713.0,2131522.0,117605.0,94.20204860271718,5.197521736075234
Kitsap,WA,53035,276581.0,247686.0,13851.0,89.55278923714933,5.007936192290866
Kittitas,WA,53037,44736.0,42078.0,2391.0,94.05847639484979,5.344688841201717
Klickitat,WA,53039,23082.0,21543.0,1508.0,93.3324668572914,6.533229356208301
Lewis,WA,53041,83925.0,77296.0,5921.0,92.10128090557045,7.05510872803098
Lincoln,WA,53043,11271.0,10803.0,345.0,95.8477508650519,3.0609528879425074
Mason,WA,53045,66968.0,60854.0,4690.0,90.87026639589058,7.003344881137259
Okanogan,WA,53047,42811.0,36433.0,5874.0,85.10195977669291,13.720772698605499
